maharashtra,sindhudurg,1997,kharif,moong,100,100
maharashtra,sindhudurg,1997,kharif,pulses total,24,10
maharashtra,sindhudurg,1997,kharif,ragi,3300,3900
maharashtra,sindhudurg,1997,kharif,rice,75300,196900
maharashtra,sindhudurg,1997,kharif,total foodgrain,835,2032
maharashtra,sindhudurg,1997,kharif,urad,300,200
maharashtra,sindhudurg,1997,rabi,other  rabi pulses,400,17
maharashtra,sindhudurg,1997,summer,rice,46,82
maharashtra,sindhudurg,1998,kharif,groundnut,1300,1100
maharashtra,sindhudurg,1998,kharif,moong,100,100
maharashtra,sindhudurg,1998,kharif,other cereals & millets,1200,800
maharashtra,sindhudurg,1998,kharif,other kharif pulses,2200,800
maharashtra,sindhudurg,1998,kharif,ragi,3200,3400
maharashtra,sindhudurg,1998,kharif,rice,75600,208200
maharashtra,sindhudurg,1998,kharif,sesamum,200,100
maharashtra,sindhudurg,1998,kharif,urad,300,200
maharashtra,sindhudurg,1998,rabi,maize,200,200
maharashtra,sindhudurg,1998,rabi,other  rabi pulses,3700,1500
maharashtra,sindhudurg,1998,rabi,other cereals & millets,100,100
maharashtra,sindhudurg,1998,rabi,rapeseed &mustard,100,0
maharashtra,sindhudurg,1998,summer,groundnut,3500,5100
maharashtra,sindhudurg,1998,summer,rice,4500,10100
maharashtra,sindhudurg,1999,kharif,groundnut,1400,800
maharashtra,sindhudurg,1999,kharif,moong,100,100
maharashtra,sindhudurg,1999,kharif,niger seed,200,100
maharashtra,sindhudurg,1999,kharif,other kharif pulses,1000,500
maharashtra,sindhudurg,1999,kharif,ragi,3200,3600
maharashtra,sindhudurg,1999,kharif,rice,75400,172400
maharashtra,sindhudurg,1999,kharif,sesamum,200,100
maharashtra,sindhudurg,1999,kharif,urad,300,200
maharashtra,sindhudurg,1999,rabi,maize,100,100
maharashtra,sindhudurg,1999,rabi,other  rabi pulses,4800,2200
maharashtra,sindhudurg,1999,summer,groundnut,3600,7600
maharashtra,sindhudurg,1999,summer,rice,4500,8900
maharashtra,sindhudurg,2000,kharif,groundnut,1400,500
maharashtra,sindhudurg,2000,kharif,moong,100,100
maharashtra,sindhudurg,2000,kharif,niger seed,100,10
maharashtra,sindhudurg,2000,kharif,other kharif pulses,1500,600
maharashtra,sindhudurg,2000,kharif,ragi,3200,3800
maharashtra,sindhudurg,2000,kharif,rice,75400,187300
maharashtra,sindhudurg,2000,kharif,sesamum,200,100
maharashtra,sindhudurg,2000,kharif,small millets,1100,700
maharashtra,sindhudurg,2000,kharif,urad,300,200
maharashtra,sindhudurg,2000,rabi,maize,100,100
maharashtra,sindhudurg,2000,rabi,other  rabi pulses,4600,1700
maharashtra,sindhudurg,2000,summer,groundnut,3400,7600
maharashtra,sindhudurg,2000,summer,rice,4400,10200
maharashtra,sindhudurg,2001,kharif,groundnut,1500,1000
maharashtra,sindhudurg,2001,kharif,moong,100,100
maharashtra,sindhudurg,2001,kharif,niger seed,100,100
maharashtra,sindhudurg,2001,kharif,other kharif pulses,700,200
maharashtra,sindhudurg,2001,kharif,ragi,2900,3200
maharashtra,sindhudurg,2001,kharif,rice,74300,189400
maharashtra,sindhudurg,2001,kharif,sesamum,200,100
maharashtra,sindhudurg,2001,kharif,small millets,1000,600
maharashtra,sindhudurg,2001,kharif,urad,300,200
maharashtra,sindhudurg,2001,rabi,maize,100,200
maharashtra,sindhudurg,2001,rabi,other  rabi pulses,5900,3000
maharashtra,sindhudurg,2001,rabi,small millets,200,100
maharashtra,sindhudurg,2001,summer,groundnut,3400,7600
maharashtra,sindhudurg,2001,summer,rice,4300,8000
maharashtra,sindhudurg,2002,kharif,groundnut,1400,1100
maharashtra,sindhudurg,2002,kharif,moong,100,100
maharashtra,sindhudurg,2002,kharif,niger seed,100,10
maharashtra,sindhudurg,2002,kharif,other kharif pulses,2000,600
maharashtra,sindhudurg,2002,kharif,ragi,2700,2100
maharashtra,sindhudurg,2002,kharif,rice,74500,163300
maharashtra,sindhudurg,2002,kharif,sesamum,200,100
maharashtra,sindhudurg,2002,kharif,small millets,700,400
maharashtra,sindhudurg,2002,kharif,urad,300,200
maharashtra,sindhudurg,2002,rabi,maize,100,100
maharashtra,sindhudurg,2002,rabi,other  rabi pulses,4300,1800
maharashtra,sindhudurg,2002,rabi,small millets,300,300
maharashtra,sindhudurg,2002,summer,groundnut,3400,8900
maharashtra,sindhudurg,2002,summer,rice,4400,9000
maharashtra,sindhudurg,2003,kharif,groundnut,1500,1300
maharashtra,sindhudurg,2003,kharif,moong,100,100
maharashtra,sindhudurg,2003,kharif,niger seed,200,100
maharashtra,sindhudurg,2003,kharif,other kharif pulses,1400,400
maharashtra,sindhudurg,2003,kharif,ragi,2800,4800
maharashtra,sindhudurg,2003,kharif,rice,74700,236900
maharashtra,sindhudurg,2003,kharif,sesamum,200,100
maharashtra,sindhudurg,2003,kharif,small millets,400,200
maharashtra,sindhudurg,2003,kharif,urad,400,300
maharashtra,sindhudurg,2003,rabi,maize,100,200
maharashtra,sindhudurg,2003,rabi,other  rabi pulses,4600,2100
maharashtra,sindhudurg,2003,rabi,small millets,200,200
maharashtra,sindhudurg,2003,summer,groundnut,3400,7300
maharashtra,sindhudurg,2003,summer,rice,4300,8500
maharashtra,sindhudurg,2003,whole year,banana,100,2520
maharashtra,sindhudurg,2003,whole year,mango,18136,58800
maharashtra,sindhudurg,2004,kharif,groundnut,1400,1100
maharashtra,sindhudurg,2004,kharif,moong,100,100
maharashtra,sindhudurg,2004,kharif,niger seed,200,100
maharashtra,sindhudurg,2004,kharif,other cereals & millets,500,300
maharashtra,sindhudurg,2004,kharif,other kharif pulses,1300,500
maharashtra,sindhudurg,2004,kharif,ragi,2700,3000
maharashtra,sindhudurg,2004,kharif,rice,74500,210800
maharashtra,sindhudurg,2004,kharif,sesamum,200,100
maharashtra,sindhudurg,2004,kharif,urad,400,400
maharashtra,sindhudurg,2004,rabi,maize,100,100
maharashtra,sindhudurg,2004,rabi,other  rabi pulses,4400,1900
maharashtra,sindhudurg,2004,rabi,other cereals & millets,400,200
maharashtra,sindhudurg,2004,rabi,rapeseed &mustard,100,0
maharashtra,sindhudurg,2004,summer,groundnut,3400,7600
maharashtra,sindhudurg,2004,summer,rice,4300,8500
maharashtra,sindhudurg,2005,kharif,groundnut,1600,1200
maharashtra,sindhudurg,2005,kharif,moong,100,50
maharashtra,sindhudurg,2005,kharif,niger seed,200,100
maharashtra,sindhudurg,2005,kharif,ragi,3000,3100
maharashtra,sindhudurg,2005,kharif,rice,74500,215400
maharashtra,sindhudurg,2005,kharif,sesamum,200,100
maharashtra,sindhudurg,2005,kharif,urad,400,300
maharashtra,sindhudurg,2005,rabi,rapeseed &mustard,100,100
maharashtra,sindhudurg,2005,summer,groundnut,3400,7600
maharashtra,sindhudurg,2005,summer,rice,4200,8800
maharashtra,sindhudurg,2006,kharif,groundnut,1900,1300
maharashtra,sindhudurg,2006,kharif,moong,100,50
maharashtra,sindhudurg,2006,kharif,niger seed,200,100
maharashtra,sindhudurg,2006,kharif,ragi,3000,3600
maharashtra,sindhudurg,2006,kharif,rice,74700,220400
maharashtra,sindhudurg,2006,kharif,sesamum,200,100
maharashtra,sindhudurg,2006,kharif,urad,300,300
maharashtra,sindhudurg,2006,rabi,maize,100,200
maharashtra,sindhudurg,2006,rabi,rapeseed &mustard,100,30
maharashtra,sindhudurg,2006,summer,groundnut,3400,7200
maharashtra,sindhudurg,2006,summer,rice,4100,8800
maharashtra,sindhudurg,2007,kharif,groundnut,20,18
maharashtra,sindhudurg,2007,kharif,moong,1,1
maharashtra,sindhudurg,2007,kharif,ragi,30,33
maharashtra,sindhudurg,2007,kharif,rice,749,2051
maharashtra,sindhudurg,2007,kharif,sesamum,2,1
maharashtra,sindhudurg,2007,kharif,urad,3,2
maharashtra,sindhudurg,2007,rabi,maize,1,3
maharashtra,sindhudurg,2007,rabi,rapeseed &mustard,1,0.3
maharashtra,sindhudurg,2007,summer,groundnut,35,80
maharashtra,sindhudurg,2008,kharif,groundnut,2100,1400
maharashtra,sindhudurg,2008,kharif,moong,100,100
maharashtra,sindhudurg,2008,kharif,niger seed,200,100
maharashtra,sindhudurg,2008,kharif,ragi,3000,3300
maharashtra,sindhudurg,2008,kharif,rice,74400,208000
maharashtra,sindhudurg,2008,kharif,sesamum,200,100
maharashtra,sindhudurg,2008,kharif,urad,200,200
maharashtra,sindhudurg,2008,rabi,maize,2,6
maharashtra,sindhudurg,2008,rabi,rapeseed &mustard,100,40
maharashtra,sindhudurg,2009,kharif,groundnut,2100,2100
maharashtra,sindhudurg,2009,kharif,moong,100,32
maharashtra,sindhudurg,2009,kharif,niger seed,100,22
maharashtra,sindhudurg,2009,kharif,ragi,3100,3800
maharashtra,sindhudurg,2009,kharif,rice,74600,196200
maharashtra,sindhudurg,2009,kharif,sesamum,100,30
maharashtra,sindhudurg,2009,kharif,urad,300,200
maharashtra,sindhudurg,2009,rabi,maize,200,600
maharashtra,sindhudurg,2009,rabi,rapeseed &mustard,100,100
maharashtra,sindhudurg,2010,kharif,groundnut,2000,2000
maharashtra,sindhudurg,2010,kharif,moong,100,100
maharashtra,sindhudurg,2010,kharif,niger seed,200,0
maharashtra,sindhudurg,2010,kharif,ragi,3200,3500
maharashtra,sindhudurg,2010,kharif,rice,73900,197000
maharashtra,sindhudurg,2010,kharif,sesamum,100,0
maharashtra,sindhudurg,2010,kharif,urad,200,100
maharashtra,sindhudurg,2010,rabi,maize,300,900
maharashtra,sindhudurg,2010,rabi,rapeseed &mustard,100,40
maharashtra,sindhudurg,2011,kharif,groundnut,2000,1900
maharashtra,sindhudurg,2011,kharif,niger seed,100,30
maharashtra,sindhudurg,2011,kharif,other kharif pulses,1100,1100
maharashtra,sindhudurg,2011,kharif,ragi,3200,3400
maharashtra,sindhudurg,2011,kharif,rice,74200,202500
maharashtra,sindhudurg,2011,kharif,sesamum,100,100
maharashtra,sindhudurg,2011,kharif,urad,300,200
maharashtra,sindhudurg,2011,rabi,other  rabi pulses,4700,2700
maharashtra,sindhudurg,2011,rabi,rapeseed &mustard,200,100
maharashtra,sindhudurg,2011,rabi,sesamum,100,20
maharashtra,sindhudurg,2011,summer,groundnut,2900,5900
maharashtra,sindhudurg,2011,summer,rice,3800,8600
maharashtra,sindhudurg,2012,kharif,groundnut,2000,2400
maharashtra,sindhudurg,2012,kharif,niger seed,100,0
maharashtra,sindhudurg,2012,kharif,other kharif pulses,400,200
