maharashtra,kolhapur,1997,kharif,tur,3700,900
maharashtra,kolhapur,1997,kharif,bajra,100,100
maharashtra,kolhapur,1997,kharif,gram,9700,6700
maharashtra,kolhapur,1997,kharif,jowar,16000,233100
maharashtra,kolhapur,1997,kharif,maize,1500,1600
maharashtra,kolhapur,1997,kharif,moong,1600,1000
maharashtra,kolhapur,1997,kharif,pulses total,142,65
maharashtra,kolhapur,1997,kharif,ragi,24700,24300
maharashtra,kolhapur,1997,kharif,rice,1100,246100
maharashtra,kolhapur,1997,kharif,total foodgrain,1707,3067
maharashtra,kolhapur,1997,kharif,urad,3200,2700
maharashtra,kolhapur,1997,rabi,jowar,10300,8800
maharashtra,kolhapur,1997,rabi,maize,4000,3200
maharashtra,kolhapur,1997,rabi,other  rabi pulses,330,14
maharashtra,kolhapur,1997,rabi,wheat,6300,10100
maharashtra,kolhapur,1997,summer,maize,100,200
maharashtra,kolhapur,1997,summer,rice,3,8
maharashtra,kolhapur,1997,whole year,cotton,1,100
maharashtra,kolhapur,1998,kharif,tur,3500,1300
maharashtra,kolhapur,1998,kharif,bajra,100,100
maharashtra,kolhapur,1998,kharif,cotton,100,100
maharashtra,kolhapur,1998,kharif,groundnut,60400,116000
maharashtra,kolhapur,1998,kharif,jowar,15200,31800
maharashtra,kolhapur,1998,kharif,maize,2300,4600
maharashtra,kolhapur,1998,kharif,moong,1400,700
maharashtra,kolhapur,1998,kharif,niger seed,2200,900
maharashtra,kolhapur,1998,kharif,other cereals & millets,5300,3000
maharashtra,kolhapur,1998,kharif,other kharif pulses,6000,2400
maharashtra,kolhapur,1998,kharif,ragi,25400,38400
maharashtra,kolhapur,1998,kharif,rice,106000,289100
maharashtra,kolhapur,1998,kharif,soyabean,63000,132000
maharashtra,kolhapur,1998,kharif,sugarcane,94700,9030400
maharashtra,kolhapur,1998,kharif,urad,3900,2400
maharashtra,kolhapur,1998,rabi,gram,11300,7800
maharashtra,kolhapur,1998,rabi,jowar,12100,13800
maharashtra,kolhapur,1998,rabi,maize,3100,4500
maharashtra,kolhapur,1998,rabi,other  rabi pulses,4500,1900
maharashtra,kolhapur,1998,rabi,other cereals & millets,2200,2100
maharashtra,kolhapur,1998,rabi,sunflower,100,100
maharashtra,kolhapur,1998,rabi,wheat,7300,13400
maharashtra,kolhapur,1998,summer,groundnut,2100,6400
maharashtra,kolhapur,1998,summer,maize,100,300
maharashtra,kolhapur,1998,summer,rice,300,700
maharashtra,kolhapur,1998,summer,sunflower,100,100
maharashtra,kolhapur,1999,kharif,tur,2000,800
maharashtra,kolhapur,1999,kharif,bajra,100,100
maharashtra,kolhapur,1999,kharif,castor seed,300,100
maharashtra,kolhapur,1999,kharif,cotton,100,100
maharashtra,kolhapur,1999,kharif,groundnut,61800,89900
maharashtra,kolhapur,1999,kharif,jowar,13100,24300
maharashtra,kolhapur,1999,kharif,maize,2700,3900
maharashtra,kolhapur,1999,kharif,moong,1400,900
maharashtra,kolhapur,1999,kharif,niger seed,2300,600
maharashtra,kolhapur,1999,kharif,other kharif pulses,4900,1700
maharashtra,kolhapur,1999,kharif,ragi,25800,42000
maharashtra,kolhapur,1999,kharif,rice,103200,261900
